CAQ,SKCU,CAUCASIA,7.963394,-75.199667
LQM,SKLG,CAUCAYA,-0.179778,-74.775556
,1NY9,Caughdenoy,43.26831668,-76.18868653
,3GA8,Cauleys Airstrip,32.32933677,-82.63743131
AVN,LFMV,Caumont,43.91428442,4.89955369
,II88,Causey,39.84394549,-87.33517007
2A5,,CAUSEY,35.906778,-79.619447
,15PA,Cavage Personal Use,41.59205945,-75.35535427
,SWCW,Cavalcante,-13.7697287,-47.43064906
2C8,,CAVALIER MUNI,48.788222,-97.633611
,2051,Cavallo,41.367979,9.259553
,NE29,Cavanaugh,40.51749884,-99.015753505
66S,,Cavanaugh Bay,48.52276595,-116.82340025
43W,,Caveness Field,35.67535837,-79.61853931
CNM,KCNM,CAVERN CITY AIR TERMINAL,32.3399215,-104.268981
,YCVM,Caversham (RAAF disused),-31.83861784,115.97043305
,SAHE,Caviahue,-37.85673929,-71.01463602
,SIPB,CAVU - Clube de Aviacao Ultraleve,-2.44213595,-44.12715457
8K6,,Cawker City,39.50667936,-98.44534401
,02WA,Cawleys South Prairie,47.15595833,-122.09400278
,SNXB,Caxambu,-21.919608,-44.974867
,SNXS,Caxias,-4.86576038,-43.35543609
CAY,SOCA,Cayenne Rochambeau,4.813778,-52.373539
CYA,MTCA,CAYES,18.269947,-73.792942
,CAJ7,CAYLEY A J FLYING RANCH,50.449681,-113.759642
CYB,MWCB,Cayman Brac Gerrard Smith Intl,19.686231,-79.891433
,8MO5,Cayton Pony Express,39.82471624,-94.38664346
S74,,Cayuse Creek USFS,46.66463881,-115.07539589
,LFBC,CAZAUX,44.528069,-1.137936
,8OK7,Cc & M,36.79999005,-97.71856456
,SNOG,Ceara - Mirim,-5.65798277,-35.42032975
,SB38,CEARA MIRIM,-5.656917,-35.417161
58M,,CECIL CO,39.575947,-75.874567
2N0,,Cecil County Airpark,39.65247932,-75.80264391
NZC,KVQQ,Cecil Fld,30.22581375,-81.88344375
,23PA,Cedar Acres Private Group,40.49768775,-75.14616474
51K,,Cedar Air Park,38.93472814,-94.8853391
CDC,KCDC,CEDAR CITY RGNL,37.6966665,-113.1069695
,79IN,Cedar Creek,41.18977381,-85.02543835
,2OH4,Cedar Creek,40.62577821,-82.63905292
,MO74,Cedar Creek,38.92427875,-92.17361903
,AR23,Cedar Creek Ranch,35.13830044,-93.47689755
,28II,Cedar Farm,37.97810715,-86.06162457
,TN83,Cedar Glade Aerodrome,35.71994651,-86.27733194
,WI10,Cedar Island,46.445575985,-91.61557058
,01FL,Cedar Knoll Flying Ranch,28.78604056,-81.15955525
,5FL9,Cedar Lane,30.73303979,-86.21366776
,9IS0,CEDAR RIDGE,40.543156,-91.336836
,GA62,CEDAR RIDGE,33.259239,-84.4001125
,PN01,Cedar Run,40.59056743,-79.90633854
,UT10,Cedar Valley,40.36646708,-112.01731727
,9WA4,Cedars North Airpark,45.76498465,-122.51896691
,YCED,CEDARS PARK,-24.57955506,150.19709275
,MI18,Cedarville,43.08966709,-83.83566412
O59,,Cedarville,41.5475,-120.170561
CED,YCDU,Ceduna,-32.12660065,133.705109735
,TJRV,Ceiba/Jose Aponte de la Torre Airport,18.23630044,-65.6563167
CYW,MMCY,CELAYA,20.546747,-100.8957
,SE22,CELIA MARIA,-3.28355,-79.802528
ZCN,ETHC,CELLE,52.589875,10.008803
,EDVC,Celle-Arloh,52.68647543,10.10329212
,FB05,Cement,-19.5416,22.59
,MM27,CEMENTOS MEXICANOS,21.990331,-98.961672
,SSZS,Centenario Do Sul,-22.83204484,-51.60896266
,FVCN,CENTENARY,-16.734614,31.116933
APA,KAPA,CENTENNIAL,39.578675,-104.851139667
,SSAU,Centeno,-30.7460987,-51.43194255
,NZCB,Center Bush,-46.34081713,168.29476084
,78WA,Center Island,48.49225518,-122.83148935
,32OI,Center Lbj,39.64020947,-81.62364156
F17,,CENTER MUNI,31.835914,-94.1569975
GHM,KGHM,CENTERVILLE MUNI,35.832194,-87.447486
,KTVK,CENTERVILLE MUNI,40.690703,-92.904161
CEM,PARL,Central,65.57444968,-144.79210966
,CJC4,Central Butte,50.80393402,-106.49824278
07K,,Central City Municipal,41.1164312,-98.05327015
,KAEJ,CENTRAL COLORADO RGNL,38.824997,-106.125156
68C,,Central County,44.5044748833,-89.02885485
BMI,KBMI,Central Illinois Rgnl,40.4746426667,-88.9269463333
,2LA0,Central Industries,29.78779093,-92.16091931
47N,,CENTRAL JERSEY RGNL,40.521739,-74.603539
OWK,KOWK,CENTRAL MAINE OF NORRIDGEWOCK,44.714535,-69.870064
GRI,KGRI,CENTRAL NEBRASKA RGNL,40.9791557,-98.31326537
,NA81,Central Valley Aviation,47.62859894,-97.09052168
,CA40,Central Valley Aviation Inc,36.51789479,-119.67128205
CWA,KCWA,Central Wisconsin,44.7804625,-89.675539
ENL,KENL,CENTRALIA MUNI,38.5184705,-89.093821
N16,,Centre Airpark,40.80899822,-77.66152266
C22,,CENTRE MUNI,34.159831,-85.640747
,VA16,Centreville,38.878958835,-77.4864813
,SNCW,CENTRO DE LANCAMENTO DE ALCANTARA,-2.376472,-44.407583
,SDOI,Centro Nacional de Para-quedismo,-23.3006063,-47.69408476
,YCNY,Century Mine,-18.75371232,138.7049112
,LDOC,CEPIN,45.543574,18.6253725
CPF,WRSC,Cepu/Ngioram (Pertamina),-7.19544338,111.54390261
,SWCZ,Ceres,-15.3411979,-49.60831521
04D,,Ceres,42.00799068,-78.2611842
CRR,SANW,Ceres,-29.87018149,-61.835762395
,YCES,Ceres,-38.14962202,144.26158532
,LJCE,CERKLJE,45.900272965,15.51643538
ANF,SCFA,CERRO MORENO INTL,-23.456131,-70.446628
,YCVS,Cervantes,-30.48919358,115.0870342
,LIPC,CERVIA,44.230361,12.290125
,SPEQ,CESAR TORKE PODESTA,-17.182261,-70.938519
,LKCE,Ceska Lipa,50.71147764,14.56286039
,LKCS,Ceske Budejovice,48.94634246,14.41040525
CEA,KCEA,CESSNA ACFT FLD,37.653908,-97.250586
CES,YCNK,Cessnock,-32.78973225,151.3392597
,EPCE,CEWICE,54.413364,17.744556
,VTSN,Cha Ian,8.481492,99.954356
,VECA,CHABUA,27.454225,95.107061
,SA3T,CHACABUCO,-34.60911771,-60.41187676
ARI,SCAR,CHACALLUTA,-18.357828,-70.342147
,SIYI,Chacara Araguaia,-6.64113954,-48.67611968
,SDWV,Chacara Maringa,-2.57192966,-51.95796619
,SNYP,Chacara Paraiso,-1.31702519,-48.30314397
,SWCL,Chacara Santa Eulalia,-9.5470243,-57.41919084
,SWXJ,Chacara Sao Jose,-15.54040105,-55.98620749
,SDXE,CHACARA SERRADINHO,-21.268422,-48.359075
,SWKP,Chacara Veneza,-15.2386967,-59.28785087
,MRCH,CHACARITA,9.982169,-84.779533
CHH,SPPY,CHACHAPOYAS,-6.195842,-77.862708
,SA3U,CHACHARRAMENDI,-37.34369442,-65.64736707
ATF,SEAM,CHACHOAN,-1.220597,-78.576283
,3TA9,Chacon Creek Ranch,28.71227687,-100.00898098
CDR,KCDR,CHADRON MUNI,42.835531855,-103.10226219
,OR27,Chadwick,45.63457857,-123.17029262
,AR97,Chael,35.22350203,-92.4962539
BAT,SBBT,CHAFEI AMSEI,-20.588028,-48.601975
,SNBA,Chafei Amsei,-20.58986005,-48.60325298
,KCCA,Chaffee AAF,35.29880271,-94.319435515
ZBR,OIZC,CHAH BAHAR,25.443596,60.365179
5C7,,Chain Lakes Airpark,42.04727415,-91.71703977
61I,,Chain-O-Lakes,41.6629762133,-86.3564500267
WCH,SCTN,CHAITEN,-42.928125,-72.705064
,SA3V,CHAJARI,-30.75024988,-58.0
,SA3W,CHAJARI ESTANCIA LA CHOZA,-30.54607966,-58.29574733
ISB,OPRN,CHAKLALA,33.623778,73.083172
,LFIH,Chalais,45.26995339,0.02261838
X25,,Chalet Suzanne Air Strip,27.95372458,-81.60000176
,NC77,Chalfant,35.45200634,-80.57601788
,EGLJ,Chalgrove,51.678826,-1.08833333333
CIK,PACI,CHALKYITSIK,66.641769,-143.751
,YCGR,CHALLENGER,-29.86612967,133.57034328
,LFLE,Challes-Les-Eaux,45.56423,5.971941
CHL,KLLJ,CHALLIS,44.529167,-114.217222
,EGKE,Challock,51.20620293,0.82559983
,LFLH,Chalon Champforgueil,46.832492,4.816125
,53CA,Chalone Vineyard,36.46642304,-121.23817644
,LFQK,Chalons Ecury sur Coole,48.905328115,4.35950847
XCR,LFOK,Chalons Vatry,48.779586,4.158408
,NM16,Chama Land & Cattle Co,36.86234675,-106.57559604
,WY66,Chamberlain Brothers Ranch,42.754833,-105.62450597
9V9,,CHAMBERLAIN MUNI,43.770793,-99.323535
U79,,CHAMBERLAIN USFS,45.3827775,-115.2025
,TA85,Chambers,33.32053313,-96.23449008
,5PA8,Chambers,41.5504623,-76.05290562
T00,,CHAMBERS CO,29.7728665,-94.665647
T90,,CHAMBERS CO WINNIE STOWELL,29.809167,-94.431111
,LFJY,Chambley BA,49.02076284,5.86755471
,FY0N,Chamchawib,-25.55,16.75
,MP24,CHAME,8.593872,-79.889356
,SACT,CHAMICAL,-30.354445,-66.294998
,6PS3,Champ Field,41.95857894,-77.42901722
,LFGX,Champagnole Crotenay,46.76089988,5.8199207
,OH24,Champion Executive,41.52179284,-80.86341214
YKN,KYKN,CHAN GURNEY MUNI,42.9172155,-97.3903305
,5TS2,Chan-C,30.48137506,-97.31969893
CNR,SCRA,CHANARAL,-26.331819,-70.613339
,VA89,Chance,37.56237933,-75.92792296
,VA1B,CHANDA,19.993858,79.218019
WCR,PALR,Chandalar Lake,67.50239755,-148.49243993
5CD,,Chandalar Shelf,68.06270731,-149.58545351
0N4,,Chandelle Estates,39.19929722,-75.48765034
,OP1Y,CHANDHAR,32.069867,73.779011
,FB06,Chandia,-18.5217,25.4814
IXC,VICG,CHANDIGARH,30.678517,76.775472
99R,,Chandler,31.30992949,-92.61329115
2W9,,Chandler,38.11818166,-76.39465053
,MN93,Chandler Field,46.10737041,-94.51825461
AXN,KAXN,CHANDLER FLD,45.8671125,-95.400872
,KCHD,CHANDLER MUNI,33.2649195,-111.8170585
,38MN,Chandler Personal Use,47.41129377,-94.77734624
,KCQB,CHANDLER RGNL,35.729575,-96.82025
,SA3X,CHANEAR LADEADO,-33.33046452,-62.03383918
92T,,Chaney San Francisco Ranch,29.96742271,-102.93791782
KHN,ZSCN,CHANGBEI INTL,28.853372,115.894394
FOC,ZSFZ,CHANGLE,25.920514,119.655175
,5MN9,Chanlin Field,48.4268566,-96.12839098
,VYCZ,CHANMYATHAZI,21.931694,96.088239
,YCNP,CHANNEL PT,-13.1433791,130.14150481
,VTBC,Chantaburi RTN,12.63617141,102.02598764
CNU,KCNU,CHANUTE MARTIN JOHNSON,37.671314,-95.486674
LEC,SBLE,CHAPADA DIAMANTINA,-12.478428,-41.2857
,SSCD,Chapadao do Sul,-18.84564545,-52.49156767
YMT,CYMT,CHAPAIS,49.764025,-74.534483
,CO18,Chaparral,39.471244105,-104.26494877
,72TE,CHAPARROSA RANCH,28.885489,-99.9946
XAP,SBCH,Chapeco,-27.132456,-52.668906
,47OH,CHAPIN,41.199557,-82.578919
1B8,,Chapin Fld,43.04805115,-73.369069725
YLD,CYLD,CHAPLEAU,47.819444,-83.3568055
,67CA,CHAPMAN FARMS,37.073774,-120.383204
,CD10,Chapman Field,37.674439405,-106.56122182
EZ2,,Chapman Lake,64.90411584,-138.26686228
00I,,Chapman Memorial Field,40.29427177,-82.73632552
,0OK5,Chappell,35.88621469,-97.4007304
,UIAR,Chara,56.90861902,118.2599614
,SLCN,Charana,-17.58902608,-69.44962639
,SA3Y,CHARATA,-27.213699905,-61.211183405
,SA3Z,CHARATA EL GRINGO,-27.31043067,-61.21291568
,UA34,CHARDARA,41.270822,67.964686
,KCNC,CHARITON MUNI,41.0220955,-93.3639365
MKC,KMKC,Charles B Wheeler Downtown,39.11562478,-94.596892785
CCY,KCCY,CHARLES CITY MUNI,43.0731786667,-92.613945
52K,,Charles E Grutzmacher Municipal,39.50040948,-96.17484194
,74XS,Charles J Hughes Ranch,31.42506291,-101.48307602
STS,KSTS,Charles M. Schulz - Sonoma Co,38.5092165,-122.8167835
,FVCP,CHARLES PRINCE,-17.7520445,30.9205335
T05,,CHARLES R JOHNSON,26.565242,-97.441864
2M8,,Charles W Baker,35.2823724333,-89.9327693533
CHS,KCHS,Charleston AFB Intl,32.898908,-80.046861
,KJZI,Charleston Executive,32.69826208,-80.008794275
09M,,CHARLESTON MUNI,33.995669,-90.075547
CTL,YBCV,Charleville,-26.41033671,146.259825815
,LFQV,Charleville Mezieres,49.786467,4.637428
YML,CYML,CHARLEVOIX,47.601111,-70.231111
,KCVX,CHARLEVOIX MUNI,45.303897,-85.278492
,LA36,Charlie,32.41761202,-93.23496493
,7WI7,Charlies,45.162476,-90.14930584
YCL,CYCL,CHARLO,47.9925,-66.343331
,53OH,Charloe,41.13416833,-84.45695814
,CJP9,Charlot River,59.59907767,-109.1439583
PGD,KPGD,Charlotte Co,26.9191117633,-81.9964889033
CLT,KCLT,Charlotte Douglas Intl,35.22180627,-80.9517574075
,YCHA,CHARLOTTE PLAINS,-20.43332196,143.84919851
,53FD,Charlottes Field,30.47692944,-84.03713088
CHO,KCHO,CHARLOTTESVILLE ALBEMARLE,38.13099681,-78.45677375
YYG,CYYG,CHARLOTTETOWN,46.287183125,-63.12823265
,CCH4,Charlottetown,52.76377128,-56.12084222
,YCHL,Charlton,-36.28614962,143.3351122
,5TA1,Charping,31.19062289,-97.4082621
,XCHA,Charter Hall,55.70482155,-2.3867166
CXT,YCHT,Charters Towers,-20.04724087,146.26749458
QTJ,LFOR,Chartres Champol,48.457631695,1.51377389
,SA4A,CHASCOMUS,-35.54633855,-58.05539846
,6NA5,Chase Airstrip,46.91683494,-102.0138524
,KCXE,CHASE CITY MUNI,36.792972,-78.502092
9K0,,Chase County,38.36177229,-96.55473228
,OP19,CHASHMA,32.422144,71.453567
XCY,LFFH,Chateau Thierry Belleau,49.0732377,3.36452451
,LFTQ,Chateaubriant Pouance,47.73916157,-1.18534707
,LFOC,Chateaudun AB,48.059586,1.361336
,LFFU,Chateauneuf sur Cher,46.87079734,2.37169989
CHR,LFLX,Chateauroux Deols,46.850556,1.719167
,LFEJ,Chateauroux Villers,46.83914721,1.61779996
,VTX5,Chateaux De Loei,17.39422138,101.30644009
FE2,,Chateh,58.70411296,-118.6830196
,LFCA,Chatellerault Targe,46.78469576,0.55094165
CHT,NZCI,Chatham Islands,-43.813761,-176.473308
,CNZ3,CHATHAM KENT,42.301389,-82.088333
,KCQX,Chatham Muni,41.685433,-69.993333
,LFQH,Chatillon sur Seine,47.84807548,4.5828077
,YCTH,CHATSWORTH (QLD),-21.96676681,140.30355936
,YCWO,CHATSWORTH (VIC),-37.83667135,142.71790326
,IL60,Chatsworth Rla,40.744608525,-88.293352465
53J,,Chattahoochee,30.73119306,-84.83108231
,4GA6,Chattahoochee Air Park,33.6636065,-84.68211102
92F,,CHATTANOOGA SKY HARBOR,34.379722,-98.687775
,EG17,Chatteris,52.487023184,0.087224672
,VE91,CHAUKAN PASS,27.196319,96.998361
,NY70,Chaumont Bay,44.03878199,-76.12787412
,LFJA,Chaumont Semoutiers,48.07870718,5.04823252
DKK,KDKK,CHAUTAUQUA CO DUNKIRK,42.4938265,-79.2771805
JHW,KJHW,CHAUTAUQUA CO JAMESTOWN,42.153144025,-79.26570491
,65NY,Chautauqua Lake Airpark,42.28185069,-79.44003588
,LFDW,Chauvigny,46.58116126,0.63872201
,LFPX,Chavenay Villepreux,48.8415135,1.9762975
,SNXW,Chaves,-0.20289509,-49.97166699
CHV,LPCH,Chaves Airfield,41.72015194,-7.45222121
FQ4,,Cheadle,51.054501,-113.62952353
CSY,UWKS,CHEBOKSARY,56.086781,47.328056
,KSLH,CHEBOYGAN CO,45.6543915,-84.5235015
,AZ99,Checkerboard,32.54565606,-114.64070492
,OI27,Checkpoint Charlie,39.55827386,-81.57251976
GEO,SYCJ,CHEDDI JAGAN INTL,6.495243,-58.261622
,82LL,Cheechako,42.12946833,-88.99546602
,YCPI,CHEEPIE,-26.63013313,145.01093903
CYF,PACK,Chefornak,60.15275093,-164.28600369
17S,,Chehalem Airpark,45.32367334,-123.05870451
CLS,KCLS,CHEHALIS CENTRALIA,46.683881,-122.983131
,DABS,CHEIKH LARBI TEBESSI,35.4370665,8.1074615
S10,,Chelan Muni,47.862558,-119.947661
,UT1J,CHELEKEN EAST,39.414847,53.190933
,LFPH,Chelles le Pin,48.895674,2.602915545
49X,,CHEMEHUEVI VALLEY,34.534168,-114.43111
,EDCJ,Chemnitz Jahnsdorf,50.74580707,12.83141608
,AK13,Chena Hot Springs,65.05225465,-146.05385495
,AK28,Chena Marina,64.8197712,-147.91167888
,1NK8,Chenango Bridge,42.19259763,-75.843442805
NCN,PFCB,Chenega Bay,60.08140436,-147.99260777
,OR88,Cheney Ranch,45.66834881,-119.97473277
,LA81,Cheneyville,30.00857228,-92.27956576
,ZUCG,Chengdu Guanghan,30.93870859,104.33339117
MAA,VOMM,CHENNAI INTL,12.993039,80.1593945
CWF,KCWF,CHENNAULT INTL,30.22383511,-93.1505197
22V,,Chenoweth,39.83711177,-103.59045092
,6OR2,Chenoweth Airpark,45.61089386,-121.27543024
CJJ,RKTU,CHEONGJU INTL,36.709004,127.4871695
HCW,KCQW,CHERAW MUNI LYNCH BELLINGER FLD,34.710533,-79.964825
CER,LFRC,Cherbourg Maupertus,49.6522,-1.486864
,XIAI,Cheremushki,52.08323214,113.42114112
AHU,GMTA,CHERIF EL IDRISSI,35.188486,-3.841322
CKC,UKKE,CHERKASY INTL,49.425239,31.986597
,UK61,CHERLIANY,49.746306,23.657525
CWC,UKLN,CHERNIVTSI INTL,48.268217,25.974022
,45AK,Cherokee,63.96452008,-145.4754213
,MU19,Cherokee Airpark,37.55485368,-93.39991857
47A,,CHEROKEE CO,34.307097,-84.427675
JKV,KJSO,CHEROKEE CO,31.874606,-95.222581
,KCKP,CHEROKEE MUNI,42.733529,-95.5562725
4O5,,CHEROKEE MUNI,36.792942,-98.358383
,18KS,Cherokee Strip,37.37427986,-97.10748719
,2CO1,Cherokee Trail Ranch,39.11472017,-104.58281421
,YCHB,CHERRABAH,-28.42873362,152.08481935
TVC,KTVC,CHERRY CAPITAL,44.7457235,-85.589047
,2MD6,Cherry Field,38.14143799,-76.47336788
,40IN,Cherry Hill,39.07701479,-86.15561011
NKT,KNKT,Cherry Point MCAS,34.90366475,-76.89016525
N30,,Cherry Ridge,41.51855777,-75.25248083
,XS24,Cherry Spraying Service,29.83075432,-97.10323457
5G6,,CHERRY SPRINGS,41.664722,-77.824997
,65PA,Cherry Valley,40.89468471,-75.29892366
,YCHY,CHERRYDALE,-32.42833663,150.07397773
,24VA,Cherrystone,37.28776423,-76.00306053
CYX,UESS,Chersky,68.74463166,161.32406809
,UUOO,CHERTOVITSKOYE,51.82095,39.216992
,09FD,Cheryl-Lane Landings,28.67473034,-82.0875233
,4II4,Chesak,41.25258039,-86.78793327
,MD50,Chesapeake Ranch Airstrip,38.36294908,-76.40901469
,KCPK,CHESAPEAKE RGNL,36.659578,-76.326294
,LB23,CHESHNEGIROVO,42.116631,24.977972
,XS33,Chesson,30.06394061,-93.86834882
,KSNC,CHESTER,41.387139,-72.507881
9A6,,CHESTER CATAWBA RGNL,34.79076412,-81.2013069167
40N,,CHESTER CO G O CARLSON,39.980458,-75.8749
,LL75,Chester Wyss,42.42240889,-89.45011528
,YCHQ,CHESTERFIELD,-21.60499271,147.60620438
,KFCI,CHESTERFIELD CO,37.412314,-77.530781
YCS,CYCS,Chesterfield Inlet,63.35024,-90.741153
,5PS5,Chestnut Hill,40.39558617,-77.07679714
Y23,,CHETEK MUNI SOUTHWORTH,45.3090905,-91.638346
CTM,MMCM,CHETUMAL INTL,18.50775,-88.33675
YCQ,CYCQ,CHETWYND,55.68535,-121.637019
VAK,PAVA,CHEVAK,61.537236,-165.586789
YHR,CYHR,CHEVERY,50.465442,-59.6446
,YCHS,CHEVIOT HILLS,-19.64419934,144.13876603
,KSYF,CHEYENNE CO MUNI,39.76376575,-101.79775825
84D,,CHEYENNE EAGLE BUTTE,44.988444,-101.256789
CYS,KCYS,CHEYENNE RGNL JERRY OLSON FLD,41.159456495,-104.824260395
,5CO0,Cheyenne Wells Municipal,38.815961495,-102.309883775
CNX,VTCC,Chiang Mai Intl,18.780872,98.9627
,VTCB,Chiang Rai Chiang Kham,19.49153122,100.285553
CEI,VTCT,Chiang Rai Intl,19.940486,99.875975
,VTCR,Chiang Rai Rob Wiang,19.89270139,99.82702119
CYI,RCKU,CHIAYI,23.4722915,120.3926945
PWK,KPWK,Chicago Executive,42.1163963333,-87.9068633333
,IL59,Chicago Glider Club,41.431975,-88.25094385
,KCGX,Chicago Meigs,41.86424619,-87.60835463
MDW,KMDW,Chicago Midway Intl,41.7864972,-87.7596636
ORD,KORD,CHICAGO OHARE INTL,41.9833684729,-87.91977223
RFD,KRFD,CHICAGO ROCKFORD INTL,42.18685,-89.1056735
CZA,MMCT,CHICHEN ITZA INTL,20.643547,-88.459428
QUG,EGHR,Chichester Goodwood,50.8615171175,-0.76342287
CHK,KCHK,CHICKASHA MUNI,35.1002553333,-97.967978
CKX,,Chicken,64.07456028,-141.95496113
,NH18,Chickville,43.73068719,-71.15071653
,SSOR,Chico Ledur,-29.81586032,-55.71617965
CIC,KCIC,CHICO MUNI,39.80089,-121.8635305
,51FL,Chiefland Sky Ranch,29.39816646,-82.86748066
,EBCV,Chievres AB,50.574319,3.817722
,PAJC,Chignik,56.30867323,-158.37802601
KCG,,Chignik Fisheries,56.31667723,-158.59438079
KCL,,Chignik Lagoon,56.3097234,-158.5389121
,AK79,Chignik Lake,56.25564796,-158.78218932
,EG18,Chilbolton,51.1353444,-1.42198896
AG3,,Chilco Lake Resort,51.6263682,-124.13584789
,WI95,Chilcott Farms,42.58053922,-88.01542474
,YCDS,CHILDERS,-25.25139519,152.33089115
,MU12,Childress Airstrip,37.13656874,-93.21756129
CDS,KCDS,CHILDRESS MUNI,34.434685,-100.292660333
CCH,SCCC,CHILE CHICO,-46.579388,-71.692799
,SANO,CHILECITO,-29.214527,-67.440083
BLZ,FWCL,CHILEKA INTL,-15.674218,34.963057
,69KS,Chiles Airpark,38.66628868,-94.74364041
92A,,Chilhowee,35.22331374,-84.58698214
,YCLW,CHILLA WELL,-21.50141019,130.95683508
LLG,YCGO,Chillagoe,-17.13340587,144.52838697
,KCHT,CHILLICOTHE MUNI,39.7820525,-93.4996055
YCW,CYCW,Chilliwack,49.15194328,-121.94722306
2S7,,Chiloquin State,42.588333,-121.876111
,MMCH,CHILPANCINGO,17.579597,-99.516956
N49,,Chim Commercial,40.704017,-76.2397669
,SERB,CHIMBORAZO,-1.657492,-78.662097
CMU,AYCH,Chimbu,-6.02443598,144.970828595
,5VA5,Chimney View,38.4031574,-77.31823445
VPY,FQCH,CHIMOIO,-19.162097,33.428022
,SLCH,CHIMORE,-16.983744,-65.143628
TRR,VCCT,CHINA BAY,8.532997,81.172506
,KNID,China Lake Naws,35.6858916667,-117.701890667
,AZ45,China Peak Observatory,32.728164185,-110.298903383
CCL,YCCA,Chinchilla,-26.77013788,150.61638706
,XIAG,Chindant,50.393513,116.330314
RMQ,RCMQ,CHING CHUAN KANG AB,24.281453,120.619703
ULN,ZMUB,CHINGGIS KHAAN INTL,47.851378355,106.75249253
Q32,,Chinle,36.15992291,-109.55028914
E91,,CHINLE MUNI,36.120179,-109.573164
CNO,KCNO,Chino,33.9732905833,-117.645093603
,WA37,Chinook Farms,46.90904505,-120.43884821
,52OR,Chinook Ultralight Airpark,45.74622993,-122.8466508
,5FD7,Chinsegut,28.61153895,-82.37177384
JKH,LGHI,Chios,38.336464,26.139142
,CCS4,CHIPMAN,46.146894,-65.911731
CIU,KCIU,CHIPPEWA CO INTL,46.255693,-84.4812165
,3WI9,Chippewa Co. Senior Squadron,45.00352644,-91.38340144
,88OH,Chippewa Field,41.59973782,-83.32134453
EAU,KEAU,CHIPPEWA VALLEY RGNL,44.8640445,-91.493743
,UA66,CHIRCHIK,41.515014,69.560647
L77,,CHIRIACO SUMMIT,33.663611,-115.717781
,XCHI,Chirk,52.94977054,-3.04668438
CZN,,Chisana,62.07234122,-142.05009351
HIB,KHIB,CHISHOLM HIBBING,47.389003,-92.847186
KIV,LUKK,Chisinau Intl,46.927317,28.907364
CZO,,Chistochina,62.56124671,-144.67261116
,FB07,Chitabe,-19.4619,23.37
CXC,,Chitina,61.58645718,-144.43030626
,RJCJ,CHITOSE,42.8107985,141.6638015
,26ND,Chitwood Airstrip,47.71190066,-103.64604083
,SA4B,CHIVILCOY,-34.964790815,-60.03532873
,LA21,Chloe,30.25990002,-93.13783601
,FB08,Chobe,-18.5319,23.6545
,KNFJ,CHOCTAW NOLF,30.5139813333,-86.9580556667
,SA29,CHOELE CHOEL,-39.285242,-65.622486
,RJTF,Chofu,35.66811857,139.52927092
COQ,ZMCD,CHOIBALSAN,48.140067,114.630278
CHY,AGGC,Choiseul Bay,-6.70870318,156.39402127
CKH,UESO,Chokurdah,70.6211854,147.87280263
CET,LFOU,Cholet Le Pontreau,47.076508,-0.880908
,SA4C,CHOLILA,-42.48851245,-71.46193509
,LKCH,Chomutov,50.471015595,13.46607846
,VTX6,Chonburi,13.39528209,101.0052051
,VTX7,Chonburi Ultralights,13.23711716,100.99598825
,VA1G,CHORHATA,24.501611,81.214756
D74,,CHORMAN,38.853103,-75.614489
HOS,SAHC,CHOS MALAL,-37.440819,-70.229492
,KCII,Choteau,47.8301655,-112.1732545
,LKCT,Chotebor,49.68956911,15.67464997
2O6,,CHOWCHILLA,37.115556,-120.250831
3Q9,,Chp Academy,38.599224285,-121.56170761
CHC,NZCH,Christchurch Intl,-43.4893559167,172.525851207
,91WA,Christensen Bros Wahluke Strip,46.70812904,-119.80615058
,8WA6,Christensen Field,46.92063321,-119.59505315
,9CL2,CHRISTENSEN RANCH,36.871114,-121.342219
,4VA8,Christians,37.61379385,-77.29858088
Y61,,Christianson Field,47.32642504,-96.78423883
,WS49,Christie Aerodrome,42.9049743,-88.88037009
,85MN,Christison,44.15542415,-92.20226679
,CO55,CHRISTMAN FIELD,40.602619,-105.144783
M56,,Christmas,33.9296187,-90.78670765
CXQ[1],YCRK,CHRISTMAS CREEK STN,-18.87445408,125.925607555
XCH,YPXM,Christmas Island,-10.44074172,105.69017463
62S,,Christmas Valley,43.236111,-120.675833
,CA97,Christy Airstrip,34.02055758,-119.85693018
,7OI0,Christys,41.33740991,-84.16461746
,LKCR,Chrudim,49.93354188,15.77394351
,VVCA,CHU LAI,15.417544,108.693736
,PACH,Chuathbaluk,61.58519601,-159.23743039
CCZ,MYBC,CHUB CAY,25.418883,-77.888158
NGO,RJGG,CHUBU CENTRAIR INTL,34.873886,136.801678
,0II0,Chucks,40.25993482,-85.25599519
,UK59,CHUHUIV,49.849322,36.639125
TKK,PTKK,Chukk Intl,7.456144,151.837058
CNN,UELL,Chulman,56.90257493,124.87809121
CJM,VTSE,Chumphon,10.706453,99.353372
,93FD,Chumuckla 20-20,30.75874808,-87.17747056
CVB,,Chungribu,-4.80905652,144.71589144
,95TX,CHUPADERA RANCH,28.197994,-100.072283
,MD62,Church Hill,39.12682345,-76.00574246
,6LA5,Church Point Flyers,30.45819903,-92.24036684
,CKV6,Churchbridge,51.02002315,-101.816666
YYQ,CYYQ,CHURCHILL,58.7486655,-94.0744095
K72,,Churchill,39.77587272,-99.36095109
ZUM,CZUM,CHURCHILL FALLS,53.564517,-64.118178
,SVHH,Churuguara,10.81,-69.643772
CIA,LIRA,CIAMPINO,41.808058,12.588828
,SSCT,Cianorte,-23.696367,-52.644508
